customer_id,customer_name,account_number,account_type,account_balance
5402,Isabella Miller,80397,checking,26767
5403,Amelia Wilson,92396,checking,8266
5404,Ava Miller,91238,savings,39511
5405,Ava Anderson,51499,checking,81668
5406,Mia Smith,8636,checking,71389
5407,Sophia Anderson,43179,savings,46953
5408,Amelia Anderson,6363,credit,53139
5409,Emma Taylor,48606,credit,49523
5410,Evelyn Martinez,2277,credit,52955
5411,Isabella Wilson,37118,savings,38343
5412,Charlotte Martinez,88795,checking,75988
5413,Isabella Miller,29865,checking,29344
5414,Ava Taylor,60021,credit,70622
5415,Sophia Taylor,39080,savings,1561
5416,Amelia Johnson,77132,savings,85412
5417,Mia Garcia,25346,savings,25900
5418,Evelyn Taylor,77290,savings,55528
5419,Mia Miller,67705,checking,49594
5420,Amelia Garcia,86451,checking,52831
5421,Emma Garcia,90399,checking,67764
5422,Isabella Johnson,96514,checking,33194
5423,Evelyn Smith,87883,checking,6215
5424,Ava Garcia,29728,checking,55177
5425,Mia Brown,35329,credit,22574
5426,Sophia Smith,80990,savings,16776
5427,Sophia Anderson,49030,savings,22872
5428,Mia Taylor,83697,savings,49373
5429,Mia Miller,5967,checking,71332
5430,Ava Martinez,90968,checking,11589
5431,Harper Miller,93554,credit,43229
5432,Isabella Davis,48410,credit,16641
5433,Amelia Taylor,77759,savings,47141
5434,Ava Miller,60322,credit,57713
5435,Sophia Davis,90974,checking,37846
5436,Amelia Miller,16622,checking,72803
5437,Evelyn Johnson,66146,credit,62115
5438,Evelyn Davis,41101,credit,62751
5439,Olivia Anderson,45594,checking,32067
5440,Mia Garcia,98167,savings,33663
5441,Sophia Smith,64505,savings,68736
5442,Charlotte Taylor,86038,credit,18716
5443,Olivia Brown,96781,checking,11233
5444,Emma Wilson,68073,checking,48493
5445,Charlotte Garcia,87524,savings,57988
5446,Ava Martinez,18944,credit,66282
5447,Evelyn Anderson,68083,savings,51850
5448,Emma Wilson,81659,credit,95298
5449,Amelia Smith,23165,credit,52882
5450,Harper Johnson,66492,checking,10997
5451,Emma Taylor,1867,savings,53804
5452,Amelia Anderson,1573,checking,1228
5453,Charlotte Wilson,65351,savings,79685
5454,Mia Garcia,83304,checking,69390
5455,Olivia Miller,46230,credit,63261
5456,Mia Martinez,43035,credit,45937
5457,Sophia Smith,51133,credit,98640
5458,Evelyn Taylor,93051,credit,27583
5459,Ava Davis,73642,credit,94083
5460,Sophia Martinez,81492,savings,92956
5461,Mia Anderson,49377,checking,22726
5462,Harper Taylor,28511,credit,53872
5463,Isabella Davis,93850,checking,59016
5464,Isabella Taylor,6059,savings,42030
5465,Ava Johnson,49037,credit,95439
5466,Harper Miller,8325,checking,10194
5467,Mia Brown,1751,savings,32487
5468,Sophia Brown,75841,credit,17752
5469,Sophia Garcia,67222,savings,76309
5470,Amelia Smith,69701,credit,18804
5471,Olivia Martinez,39135,checking,94535
5472,Olivia Taylor,45055,credit,44534
5473,Evelyn Taylor,72885,checking,58952
5474,Mia Brown,82224,credit,67922
5475,Evelyn Miller,48447,credit,71372
5476,Harper Anderson,14514,credit,66180
5477,Ava Wilson,62019,credit,36654
5478,Charlotte Brown,76609,checking,35914
5479,Charlotte Smith,46668,checking,35386
5480,Olivia Martinez,53257,checking,95111
5481,Ava Smith,70187,savings,86674
5482,Evelyn Davis,51061,checking,81568
5483,Emma Brown,31131,credit,8460
5484,Mia Anderson,61423,credit,64282
5485,Amelia Davis,82417,credit,95414
5486,Mia Miller,89576,savings,74984
5487,Isabella Anderson,69757,credit,37388
5488,Charlotte Anderson,4799,checking,66772
5489,Mia Garcia,68792,credit,79104
5490,Evelyn Johnson,35167,checking,70037
5491,Isabella Martinez,85701,checking,41272
5492,Harper Garcia,63551,checking,92825
5493,Amelia Taylor,67903,savings,97305
5494,Charlotte Taylor,15722,checking,17380
5495,Emma Davis,27337,credit,88329
5496,Isabella Miller,24507,credit,77700
5497,Isabella Brown,68174,savings,33781
5498,Olivia Johnson,8631,checking,20068
5499,Amelia Miller,6203,credit,91043
5500,Sophia Miller,89842,credit,30433
5501,Olivia Wilson,79990,checking,99821
5502,Amelia Smith,72987,savings,91607
5503,Emma Johnson,11313,credit,48855
5504,Ava Taylor,9391,credit,14742
5505,Amelia Anderson,96747,checking,51426
5506,Ava Miller,57556,credit,62665
5507,Emma Miller,13455,credit,29315
5508,Olivia Martinez,47373,checking,37019
5509,Evelyn Martinez,15492,savings,14791
5510,Mia Johnson,93169,savings,88282
5511,Charlotte Taylor,6671,checking,19904
5512,Evelyn Taylor,37746,savings,16318
5513,Amelia Smith,20552,savings,9670
5514,Mia Taylor,32016,savings,58655
5515,Charlotte Anderson,32217,savings,36341
5516,Isabella Garcia,67338,savings,45377
5517,Sophia Smith,95650,savings,58372
5518,Amelia Wilson,12621,checking,69248
5519,Emma Brown,39721,checking,79787
5520,Isabella Smith,24464,credit,14494
5521,Mia Johnson,92126,credit,90892
5522,Sophia Miller,75472,savings,78307
5523,Charlotte Wilson,16745,savings,61428
5524,Sophia Smith,77542,checking,80832
5525,Emma Wilson,27270,savings,77015
5526,Mia Miller,84972,savings,73437
5527,Amelia Johnson,25696,credit,47209
5528,Olivia Garcia,77157,checking,93733
5529,Ava Garcia,39305,savings,30695
5530,Emma Martinez,68404,savings,25457
5531,Mia Martinez,14329,savings,19491
5532,Mia Davis,94827,savings,59510
5533,Isabella Johnson,17233,credit,48005
5534,Isabella Wilson,7531,credit,36367
5535,Mia Martinez,40342,checking,87633
5536,Mia Davis,94219,checking,66797
5537,Harper Wilson,29898,savings,40611
5538,Mia Garcia,95067,checking,27369
5539,Amelia Johnson,81550,credit,61277
5540,Harper Martinez,25282,savings,5650
5541,Ava Martinez,32932,checking,35387
5542,Harper Smith,61103,checking,58608
5543,Evelyn Johnson,56949,checking,10224
5544,Olivia Wilson,27544,checking,46503
5545,Harper Smith,80657,savings,50676
5546,Charlotte Martinez,95119,savings,52657
5547,Amelia Martinez,76680,checking,48819
5548,Charlotte Taylor,41817,savings,10549
5549,Harper Johnson,29213,checking,79267
5550,Amelia Martinez,3938,credit,61735
5551,Evelyn Taylor,87114,checking,19860
5552,Emma Martinez,3013,credit,88060
5553,Isabella Brown,70882,checking,81147
5554,Evelyn Wilson,59002,savings,96265
5555,Emma Martinez,72285,credit,37576
5556,Emma Martinez,42890,checking,16681
5557,Mia Martinez,28076,checking,36843
5558,Mia Johnson,70676,savings,18064
5559,Charlotte Brown,71317,credit,43022
5560,Mia Smith,58047,checking,64951
5561,Charlotte Smith,78498,savings,22339
5562,Olivia Brown,16546,credit,7659
5563,Emma Johnson,80535,credit,98346
5564,Amelia Smith,30554,credit,32496
5565,Evelyn Johnson,25767,savings,25101
5566,Emma Wilson,1835,credit,81128
5567,Sophia Martinez,53243,checking,46153
5568,Mia Taylor,75720,savings,33423
5569,Harper Brown,7596,credit,26798
5570,Ava Smith,74380,savings,60900
5571,Evelyn Wilson,79938,checking,97610
5572,Ava Smith,80915,checking,12272
5573,Amelia Davis,84802,savings,30393
5574,Mia Garcia,75095,checking,44093
5575,Evelyn Davis,86717,credit,69605
5576,Sophia Garcia,65847,checking,92511
5577,Amelia Anderson,77307,savings,69249
5578,Isabella Brown,78161,credit,93003
5579,Ava Martinez,81564,checking,24521
5580,Olivia Anderson,46934,checking,18291
5581,Amelia Smith,97747,checking,90810
5582,Ava Brown,19526,credit,39649
5583,Emma Martinez,51159,savings,40338
5584,Harper Brown,27030,checking,27650
5585,Emma Smith,32689,credit,30125
5586,Olivia Martinez,77848,checking,78720
5587,Sophia Taylor,69837,savings,85190
5588,Olivia Brown,79978,savings,69579
5589,Isabella Wilson,79005,savings,26009
5590,Sophia Smith,71462,credit,64484
5591,Harper Brown,55967,savings,33781
5592,Evelyn Miller,74685,savings,10438
5593,Mia Wilson,81701,savings,88800
5594,Evelyn Wilson,19756,checking,90358
5595,Harper Smith,83112,checking,62223
5596,Isabella Davis,58479,credit,13110
5597,Sophia Brown,30152,savings,78606
5598,Charlotte Miller,33486,checking,18946
5599,Ava Smith,65733,credit,53706
5600,Olivia Garcia,85430,checking,21810
5601,Harper Wilson,61797,savings,87075
5602,Charlotte Smith,32424,savings,28711
5603,Harper Smith,37484,credit,47614
5604,Olivia Smith,52324,credit,10278
5605,Sophia Miller,82105,checking,96477
5606,Charlotte Taylor,70603,credit,89962
5607,Harper Wilson,68456,credit,76144
5608,Isabella Smith,76866,checking,32544
5609,Mia Brown,42962,checking,25320
5610,Harper Anderson,59237,checking,81197
5611,Amelia Smith,37595,credit,78373
5612,Ava Brown,6182,savings,1438
5613,Sophia Garcia,71959,savings,18353
5614,Evelyn Johnson,38270,checking,98294
5615,Harper Johnson,81174,savings,37110
5616,Isabella Anderson,24258,checking,15494
5617,Harper Johnson,59781,savings,90269
5618,Amelia Wilson,60232,credit,43018
5619,Isabella Davis,82804,savings,45702
5620,Sophia Davis,82760,checking,50950
5621,Olivia Miller,61150,credit,96308
5622,Emma Miller,92065,checking,64831
5623,Isabella Wilson,5067,savings,5611
5624,Olivia Miller,64386,checking,16282
5625,Ava Taylor,56659,checking,70982
5626,Harper Brown,50907,credit,93088
5627,Isabella Anderson,65912,credit,96321
5628,Amelia Davis,88361,checking,13360
5629,Harper Johnson,68617,credit,80682
5630,Mia Wilson,48431,credit,48038
5631,Amelia Taylor,8119,checking,50694
5632,Isabella Miller,87826,credit,37018
5633,Harper Garcia,7972,credit,61721
5634,Isabella Garcia,43028,checking,49641
5635,Emma Garcia,2120,credit,21457
5636,Evelyn Brown,58873,checking,68953
5637,Ava Davis,94710,checking,92809
5638,Isabella Martinez,55384,savings,74064
5639,Sophia Garcia,60082,savings,70619
5640,Mia Brown,20420,credit,79461
5641,Amelia Davis,1204,savings,86691
5642,Isabella Brown,76008,savings,82302
5643,Isabella Martinez,20805,credit,39147
5644,Isabella Garcia,80205,credit,90271
5645,Ava Martinez,88242,checking,56242
5646,Mia Brown,63623,credit,68095
5647,Charlotte Martinez,86615,checking,70936
5648,Amelia Brown,81440,checking,55326
5649,Olivia Taylor,42067,credit,64043
5650,Amelia Johnson,14012,checking,84572
5651,Olivia Garcia,5799,credit,89345
5652,Amelia Taylor,88630,credit,43556
5653,Sophia Anderson,89498,checking,50925
5654,Mia Anderson,88424,credit,38092
5655,Amelia Taylor,72129,savings,97694
5656,Evelyn Miller,82610,checking,57099
5657,Olivia Wilson,98300,checking,83319
5658,Emma Smith,66869,savings,70645
5659,Isabella Johnson,63228,checking,15752
5660,Harper Johnson,80697,credit,31368
5661,Isabella Davis,38160,checking,42305
5662,Isabella Johnson,74365,checking,96282
5663,Ava Wilson,18936,savings,87956
5664,Evelyn Brown,14545,checking,89545
5665,Sophia Martinez,38764,credit,41375
5666,Ava Brown,88361,credit,86120
5667,Mia Smith,75043,savings,98158
5668,Emma Miller,50081,checking,99031
5669,Isabella Taylor,34642,savings,33543
5670,Evelyn Smith,2418,savings,46951
5671,Evelyn Miller,30926,credit,77514
5672,Evelyn Wilson,88961,credit,85164
5673,Evelyn Garcia,54096,checking,99410
5674,Charlotte Wilson,42971,credit,86064
5675,Mia Davis,92518,savings,94883
5676,Evelyn Taylor,74077,checking,4238
5677,Emma Davis,64228,credit,74976
5678,Ava Brown,25034,credit,10985
5679,Olivia Miller,74718,credit,49317
5680,Olivia Johnson,61626,credit,30302
5681,Charlotte Martinez,87727,credit,15943
5682,Evelyn Garcia,44987,checking,88161
5683,Amelia Miller,86308,credit,21380
5684,Mia Davis,41974,checking,33497
5685,Amelia Garcia,39149,checking,11359
5686,Evelyn Martinez,96474,checking,85466
5687,Charlotte Martinez,58006,credit,16529
5688,Mia Brown,96449,savings,69792
5689,Isabella Brown,46010,savings,39532
5690,Ava Anderson,90743,checking,93519
5691,Harper Taylor,48078,credit,31499
5692,Harper Martinez,88430,credit,80010
5693,Harper Garcia,81262,credit,93154
5694,Evelyn Anderson,84544,savings,17797
5695,Ava Davis,24551,savings,98843
5696,Amelia Smith,60691,savings,17914
5697,Harper Johnson,2425,checking,66716
5698,Emma Miller,77613,savings,99754
5699,Amelia Martinez,35934,checking,77257
5700,Charlotte Johnson,36497,savings,77328
5701,Amelia Brown,36203,checking,74580
5702,Ava Brown,17525,checking,24431
5703,Evelyn Johnson,60831,savings,80769
5704,Olivia Taylor,27608,savings,12960
5705,Sophia Garcia,79411,credit,89729
5706,Isabella Johnson,19457,checking,54926
5707,Mia Johnson,19145,credit,19295
5708,Charlotte Brown,82317,checking,38519
5709,Amelia Miller,3195,checking,77627
5710,Harper Martinez,82579,savings,57755
5711,Amelia Miller,45446,checking,42246
5712,Sophia Brown,57551,credit,14490
5713,Ava Anderson,55803,checking,98222
5714,Sophia Martinez,89846,credit,19102
5715,Sophia Johnson,90726,credit,15191
5716,Emma Anderson,95995,checking,24501
5717,Harper Davis,21964,checking,5894
5718,Harper Davis,73117,savings,11749
5719,Ava Smith,95110,savings,31155
5720,Amelia Taylor,75287,credit,91111
5721,Amelia Anderson,68639,savings,81780
5722,Olivia Miller,66691,checking,86120
5723,Ava Garcia,61366,checking,9293
5724,Emma Martinez,3895,credit,84978
5725,Evelyn Garcia,73441,savings,49764
5726,Sophia Smith,25425,credit,22285
5727,Amelia Martinez,53920,credit,83249
5728,Isabella Anderson,34327,savings,10332
5729,Harper Garcia,92397,checking,88479
5730,Evelyn Martinez,40421,savings,40480
5731,Harper Martinez,94450,checking,88937
5732,Harper Johnson,44717,savings,62798
5733,Harper Davis,95622,credit,22901
5734,Amelia Brown,80050,credit,47863
5735,Sophia Garcia,14334,checking,85348
5736,Isabella Wilson,86539,checking,41250
5737,Evelyn Martinez,80394,checking,94294
5738,Charlotte Martinez,35492,checking,47557
5739,Sophia Anderson,29193,credit,55999
5740,Mia Brown,12188,checking,30571
5741,Harper Brown,91009,checking,71407
5742,Emma Garcia,13933,savings,47969
5743,Sophia Taylor,21729,checking,38826
5744,Emma Wilson,76956,checking,47031
5745,Charlotte Davis,27448,credit,36251
5746,Emma Anderson,20877,credit,36409
5747,Isabella Miller,77372,savings,72981
5748,Charlotte Taylor,56878,checking,12087
5749,Charlotte Johnson,84667,checking,21802
5750,Olivia Martinez,87837,savings,62055
5751,Amelia Davis,99803,credit,88868
5752,Evelyn Davis,14774,checking,17963
5753,Sophia Martinez,98154,checking,12267
5754,Isabella Smith,26881,credit,9403
5755,Harper Miller,74882,checking,66998
5756,Sophia Smith,6546,savings,70790
5757,Mia Davis,36400,checking,28955
5758,Harper Johnson,33585,checking,94700
5759,Sophia Taylor,38753,credit,88060
5760,Mia Smith,48286,checking,96507
5761,Evelyn Johnson,36047,credit,22175
5762,Evelyn Wilson,48687,credit,27036
5763,Amelia Brown,7571,credit,68295
5764,Emma Smith,92921,checking,89527
5765,Evelyn Davis,22141,savings,55201
5766,Emma Garcia,94229,checking,76027
5767,Evelyn Garcia,16923,checking,39019
5768,Sophia Martinez,78138,credit,75805
5769,Amelia Davis,7656,savings,6975
5770,Charlotte Wilson,10710,credit,75996
5771,Mia Smith,42312,checking,20494
5772,Charlotte Wilson,76112,credit,2519
5773,Ava Smith,98635,savings,15451
5774,Amelia Anderson,33679,checking,95349
5775,Sophia Martinez,95802,checking,10265
5776,Olivia Davis,11399,credit,92207
5777,Isabella Davis,65004,checking,21853
5778,Charlotte Taylor,35237,credit,85930
5779,Ava Wilson,80892,checking,52619
5780,Olivia Garcia,43117,savings,24785
5781,Evelyn Martinez,61233,checking,60461
5782,Evelyn Johnson,15816,credit,6405
5783,Charlotte Johnson,90375,checking,63684
5784,Harper Anderson,46539,savings,42854
5785,Evelyn Garcia,73992,checking,91245
5786,Ava Taylor,98138,savings,71084
5787,Evelyn Smith,13958,savings,5460
5788,Charlotte Miller,54455,savings,86795
5789,Mia Taylor,93354,checking,43408
5790,Mia Martinez,78981,savings,24519
5791,Isabella Brown,18893,checking,76258
5792,Harper Martinez,56995,credit,68662
5793,Isabella Anderson,15707,credit,39493
5794,Emma Garcia,33877,checking,65529
5795,Ava Taylor,73237,checking,52200
5796,Ava Anderson,98672,credit,56570
5797,Mia Miller,47448,credit,9433
5798,Amelia Smith,1542,credit,34335
5799,Amelia Taylor,42253,checking,16967
5800,Mia Miller,70082,checking,29461
5801,Evelyn Davis,56693,savings,41211
5802,Sophia Garcia,43211,credit,91344
5803,Evelyn Anderson,6567,savings,60279
5804,Amelia Wilson,85971,credit,13028
5805,Ava Johnson,25554,checking,76346
5806,Olivia Johnson,6683,credit,48709
5807,Evelyn Brown,84583,credit,56770
5808,Isabella Davis,15182,credit,56585
5809,Olivia Miller,42592,savings,9499
5810,Amelia Wilson,49582,checking,3480
5811,Sophia Brown,61870,checking,47000
5812,Emma Taylor,96771,checking,42024
5813,Harper Johnson,91684,savings,9973
5814,Olivia Davis,81441,credit,85340
5815,Isabella Johnson,15105,savings,76130
5816,Mia Smith,28999,checking,46258
5817,Emma Davis,10822,credit,54655
5818,Isabella Johnson,2467,savings,86545
5819,Mia Smith,37138,credit,57316
5820,Ava Johnson,30262,savings,63532
5821,Isabella Wilson,54326,savings,72367
5822,Evelyn Wilson,1856,savings,7163
5823,Ava Martinez,77537,credit,95553
5824,Amelia Martinez,88373,savings,15701
5825,Charlotte Brown,24096,checking,37725
5826,Sophia Wilson,11497,checking,91029
5827,Emma Wilson,79854,credit,11110
5828,Sophia Martinez,48126,checking,63365
5829,Sophia Smith,91876,checking,20241
5830,Charlotte Brown,33582,checking,69183
5831,Evelyn Smith,21378,credit,3376
5832,Evelyn Garcia,7447,credit,97852
5833,Ava Garcia,90170,savings,66077
5834,Mia Anderson,3415,checking,9331
5835,Ava Wilson,72202,checking,8126
5836,Charlotte Taylor,23387,savings,29026
5837,Emma Miller,86566,checking,39747
5838,Evelyn Taylor,95020,credit,67327
5839,Isabella Davis,80500,credit,66465
5840,Emma Davis,7538,savings,10106
5841,Mia Johnson,90198,credit,67414
5842,Mia Miller,16267,checking,36944
5843,Charlotte Anderson,36031,savings,85381
5844,Sophia Wilson,95499,savings,65811
5845,Evelyn Smith,49481,credit,47345
5846,Olivia Anderson,39653,credit,66050
5847,Evelyn Wilson,38251,savings,66341
5848,Evelyn Taylor,90799,savings,46236
5849,Amelia Miller,18742,checking,53354
5850,Isabella Wilson,16674,checking,70516
5851,Mia Smith,14682,credit,35985
5852,Emma Smith,64386,savings,95166
5853,Harper Garcia,59194,savings,47206
5854,Olivia Wilson,4557,credit,18565
5855,Charlotte Taylor,7846,checking,57841
5856,Sophia Brown,57373,checking,27239
5857,Isabella Miller,12246,savings,74162
5858,Sophia Wilson,89531,savings,64641
5859,Evelyn Martinez,22016,checking,28631
5860,Sophia Martinez,95982,savings,30194
5861,Emma Wilson,32801,checking,60778
5862,Ava Anderson,36687,savings,49361
5863,Olivia Wilson,43053,credit,68080
5864,Olivia Brown,29601,checking,36020
5865,Evelyn Wilson,91959,credit,22627
5866,Ava Davis,32770,credit,64623
5867,Amelia Martinez,82750,checking,20326
5868,Sophia Martinez,71127,checking,9549
5869,Isabella Brown,44847,checking,3055
5870,Evelyn Smith,3277,credit,63478
5871,Evelyn Davis,6035,savings,38742
5872,Charlotte Smith,25984,checking,14407
5873,Isabella Smith,99926,credit,65458
5874,Charlotte Johnson,12555,savings,73138
5875,Evelyn Johnson,46620,savings,42199
5876,Amelia Brown,50984,checking,3720
5877,Isabella Smith,34660,checking,17264
5878,Ava Garcia,69624,savings,33552
5879,Evelyn Brown,38715,credit,28017
5880,Ava Davis,61913,checking,20337
5881,Mia Brown,93084,credit,69676
5882,Evelyn Taylor,14293,savings,66256
5883,Harper Smith,71608,credit,31493
5884,Charlotte Miller,95023,checking,19379
5885,Charlotte Anderson,36668,savings,63373
5886,Ava Taylor,2185,checking,13491
5887,Olivia Smith,24213,credit,94187
5888,Evelyn Garcia,62611,checking,64336
5889,Amelia Wilson,95362,savings,9366
5890,Emma Wilson,46487,savings,18619
5891,Amelia Garcia,98436,checking,49183
5892,Harper Smith,55980,checking,23073
5893,Charlotte Miller,47176,credit,4124
5894,Mia Taylor,50632,savings,2655
5895,Evelyn Smith,36391,savings,54601
5896,Charlotte Miller,79880,checking,81500
5897,Ava Davis,39007,savings,20574
5898,Ava Martinez,55222,savings,12367
5899,Mia Martinez,32471,savings,70530
5900,Isabella Garcia,87181,credit,87975
5901,Mia Taylor,77723,checking,65005
5902,Isabella Wilson,60544,savings,22456
5903,Harper Wilson,69009,savings,44401
5904,Sophia Brown,74828,savings,94169
5905,Olivia Davis,67313,checking,35535
5906,Sophia Taylor,49656,checking,24188
5907,Sophia Miller,84810,checking,45350
5908,Ava Brown,9722,credit,96346
5909,Olivia Taylor,35721,savings,28585
5910,Ava Smith,80545,credit,15397
5911,Emma Anderson,7817,checking,5291
5912,Amelia Johnson,59198,credit,11447
5913,Emma Smith,89343,savings,5629
5914,Charlotte Wilson,81296,checking,6612
5915,Olivia Martinez,26841,credit,51127
5916,Mia Wilson,6829,checking,20762
5917,Sophia Martinez,97826,checking,2301
5918,Ava Johnson,69622,checking,98623
5919,Isabella Brown,59327,credit,44290
5920,Isabella Davis,75856,savings,17563
5921,Emma Davis,63932,savings,33570
5922,Isabella Smith,38794,credit,4785
5923,Olivia Martinez,27884,savings,10475
5924,Olivia Wilson,70819,credit,45921
5925,Mia Smith,87331,checking,12085
5926,Emma Anderson,31817,checking,90194
5927,Isabella Taylor,42299,savings,49949
5928,Isabella Taylor,71667,checking,97071
5929,Isabella Miller,1590,checking,27982
5930,Isabella Brown,4066,credit,75944
5931,Sophia Wilson,6049,checking,22451
5932,Ava Brown,95682,credit,67975
5933,Ava Taylor,64046,savings,48197
5934,Evelyn Smith,98804,credit,65028
5935,Sophia Johnson,20819,savings,63597
5936,Charlotte Brown,80076,savings,88814
5937,Amelia Brown,90438,savings,22474
5938,Ava Miller,9130,credit,28355
5939,Sophia Smith,20708,credit,29913
5940,Mia Brown,44536,credit,35857
5941,Sophia Martinez,36348,checking,32168
5942,Mia Smith,99711,credit,71229
5943,Mia Miller,28263,credit,76379
5944,Ava Brown,47481,credit,24539
5945,Isabella Taylor,78206,savings,26984
5946,Sophia Miller,45682,checking,63634
5947,Evelyn Taylor,28573,credit,23446
5948,Emma Garcia,45582,savings,26805
5949,Emma Miller,31718,checking,94425
5950,Ava Johnson,24204,savings,16660
5951,Amelia Taylor,71938,savings,85258
5952,Evelyn Miller,97067,checking,63578
5953,Olivia Miller,76467,credit,31751
5954,Harper Taylor,58726,checking,36539
5955,Sophia Davis,74152,checking,71526
5956,Sophia Wilson,3437,savings,25602
5957,Ava Johnson,29683,savings,24910
5958,Olivia Wilson,74850,savings,38683
5959,Sophia Johnson,8462,credit,58828
5960,Sophia Taylor,11631,credit,1562
5961,Emma Smith,64687,checking,67969
5962,Harper Miller,53690,savings,34511
5963,Emma Martinez,23335,savings,99087
5964,Emma Smith,12856,savings,96576
5965,Emma Anderson,86850,savings,50281
5966,Isabella Johnson,23347,checking,53349
5967,Harper Wilson,50751,savings,6457
5968,Charlotte Garcia,52752,checking,90992
5969,Sophia Brown,5012,credit,40878
5970,Ava Garcia,7129,credit,31829
5971,Olivia Miller,79241,savings,60806
5972,Charlotte Johnson,69202,credit,32530
5973,Harper Davis,7199,savings,69974
5974,Harper Smith,64162,savings,68777
5975,Mia Martinez,99704,savings,44484
5976,Amelia Martinez,41807,savings,92717
5977,Mia Wilson,69337,checking,93515
5978,Harper Davis,84222,checking,55910
5979,Amelia Davis,21816,checking,63378
5980,Amelia Anderson,38489,savings,7645
5981,Charlotte Miller,6764,savings,14181
5982,Evelyn Davis,95932,checking,34225
5983,Charlotte Miller,8545,checking,79191
5984,Olivia Martinez,66715,checking,30483
5985,Evelyn Garcia,1403,credit,55478
5986,Harper Smith,67021,credit,89497
5987,Isabella Taylor,3601,checking,29615
5988,Emma Johnson,99980,credit,38521
5989,Ava Anderson,45446,credit,46190
5990,Amelia Anderson,60585,checking,9764
5991,Mia Taylor,57957,checking,33270
5992,Ava Miller,4297,credit,25094
5993,Sophia Taylor,55883,credit,93672
5994,Harper Taylor,81014,checking,44635
5995,Sophia Wilson,90014,savings,91876
5996,Emma Brown,66969,savings,20292
5997,Charlotte Brown,61593,checking,2709
5998,Harper Wilson,48701,checking,1158
5999,Emma Brown,23507,checking,8662
6000,Ava Miller,39185,checking,87802
6001,Olivia Miller,52632,credit,66683
6002,Ava Martinez,27756,savings,57381
6003,Olivia Davis,62801,credit,99996
6004,Charlotte Brown,80505,credit,26956
6005,Ava Taylor,79945,credit,42058
6006,Amelia Davis,34343,checking,79806
6007,Isabella Miller,9359,savings,92125
6008,Evelyn Davis,39684,savings,15393
6009,Olivia Anderson,14396,savings,21097
6010,Ava Anderson,3121,checking,72692
6011,Evelyn Garcia,61541,credit,55944
6012,Olivia Davis,91788,checking,25378
6013,Evelyn Johnson,86819,credit,31674
6014,Emma Anderson,1281,checking,88883
6015,Sophia Davis,56818,checking,52980
6016,Amelia Martinez,84807,savings,26596
6017,Olivia Davis,26851,savings,67274
6018,Amelia Davis,18445,savings,79924
6019,Mia Wilson,65661,savings,35797
6020,Emma Taylor,99226,checking,65431
6021,Evelyn Garcia,46589,credit,85456
6022,Emma Miller,31914,checking,53426
6023,Evelyn Smith,99535,savings,60716
6024,Evelyn Garcia,50909,checking,30981
6025,Olivia Taylor,97951,savings,2040
6026,Mia Smith,96362,credit,92249
6027,Olivia Taylor,67683,savings,1621
6028,Olivia Brown,16415,savings,4664
6029,Isabella Wilson,81552,checking,59165
6030,Harper Davis,36587,credit,54050
6031,Olivia Smith,17571,credit,42321
6032,Charlotte Garcia,83466,checking,30879
6033,Sophia Miller,43728,savings,10710
6034,Amelia Davis,12838,savings,31543
6035,Olivia Brown,56061,credit,27709
6036,Olivia Brown,97647,savings,29001
6037,Mia Anderson,25934,checking,37871
6038,Emma Martinez,52892,credit,61385
6039,Evelyn Martinez,43811,checking,68013
6040,Ava Smith,23315,credit,81170
6041,Emma Taylor,97137,credit,26123
6042,Evelyn Wilson,43932,savings,25216
6043,Sophia Wilson,45168,checking,68817
6044,Mia Miller,16588,credit,26279
6045,Emma Taylor,40376,credit,62130
6046,Mia Martinez,46838,checking,89534
6047,Ava Martinez,97038,credit,81539
6048,Mia Anderson,14638,checking,64308
6049,Mia Anderson,98882,credit,24886
6050,Harper Smith,99313,checking,84110
6051,Olivia Johnson,94076,checking,27949
6052,Mia Miller,40720,checking,66248
6053,Charlotte Miller,68243,savings,71027
6054,Evelyn Johnson,26009,credit,85657
6055,Harper Wilson,36034,checking,68343
6056,Emma Brown,68879,savings,32098
6057,Olivia Garcia,54528,credit,53469
6058,Harper Wilson,94025,credit,5459
6059,Charlotte Brown,51550,credit,63848
6060,Charlotte Davis,96742,checking,96708
6061,Mia Davis,47797,credit,92891
6062,Charlotte Miller,17838,checking,98230
6063,Isabella Miller,28335,credit,89890
6064,Harper Smith,95164,credit,64748
6065,Charlotte Smith,22949,savings,6778
6066,Sophia Johnson,96369,checking,4863
6067,Harper Johnson,63886,savings,67419
6068,Evelyn Anderson,68940,credit,32873
6069,Olivia Miller,99965,savings,95929
6070,Sophia Davis,74031,savings,68707
6071,Amelia Wilson,30473,credit,10002
6072,Mia Martinez,6135,checking,94415
6073,Isabella Davis,44181,checking,47229
6074,Olivia Anderson,85493,credit,67831
6075,Harper Davis,39579,credit,68393
6076,Harper Anderson,2277,checking,52918
6077,Amelia Wilson,43888,savings,79762
6078,Ava Brown,19086,credit,83999
6079,Mia Johnson,23916,checking,68104
6080,Mia Brown,24625,savings,38536
6081,Ava Garcia,86801,savings,16575
6082,Sophia Martinez,9463,savings,68691
6083,Mia Anderson,85260,credit,4662
6084,Olivia Smith,3751,checking,45343
6085,Sophia Davis,63130,savings,49773
6086,Olivia Miller,14597,savings,12873
